LONGITUDE,LATITUDE,ETAPA,UNIDADE_LEITURA,TEMPO,TIPO
-44.7428813,-4.209337,7,BL07B011,1.1,U
-44.7019979,-4.2341497,7,BL07B011,1.22,U
-44.6814501,-4.2139035,7,BL07B011,1.51,U
-44.722102436667,-4.23609403,7,BL07B011,3.3,U
-44.696561447594,-4.211843273036,7,BL07B011,0.24,U
-44.7087715,-4.2168684,7,BL07B011,3.31,U
-44.7270235,-4.2261497,7,BL07B011,1.58,U
-44.7125887,-4.2167594,7,BL07B011,5.33,U
-44.7220413,-4.2382477,7,BL07B011,1.39,U
-44.7240938,-4.2115962,7,BL07B011,4.34,U
-44.6964087,-4.2110904,7,BL07B011,1.16,U
-44.7232591,-4.2204833,7,BL07B011,3.54,U
-44.6963982,-4.2115831,7,BL07B011,0.4,U
-44.7428343,-4.2092072,7,BL07B011,0.42,U
-44.691261,-4.2103317,7,BL07B011,1.57,U
-44.7422047,-4.2181089,7,BL07B011,0.48,U
-44.7342544,-4.205052,7,BL07B011,3.17,U
-44.6964891,-4.2114921,7,BL07B011,0.52,U
-44.6817856,-4.2149511,7,BL07B011,4.25,U
-44.689971,-4.2110713,7,BL07B011,4.46,U
-44.7143447,-4.2172338,7,BL07B011,1.46,U
-44.7220411,-4.2320112,7,BL07B011,0.56,U
-44.6965289,-4.2117146,7,BL07B011,0.39,U
-44.742891,-4.2193321,7,BL07B011,1.23,U
-44.7218026,-4.220344,7,BL07B011,7.13,U
-44.7218318,-4.2389634,7,BL07B011,0.48,U
-44.7410063,-4.2088888,7,BL07B011,1.3,U
-44.702513,-4.2338373,7,BL07B011,1.35,U
-44.7217937,-4.2388079,7,BL07B011,0.52,U
-44.7317297,-4.2206284,7,BL07B011,3.38,U
-44.7401097,-4.2087813,7,BL07B011,1.41,U
-44.6964723,-4.2113004,7,BL07B011,0.23,U
-44.720561323333,-4.217362123333,7,BL07B011,3.03,U
-44.6964722,-4.2119631,7,BL07B011,1.07,U
-44.6964237,-4.2117212,7,BL07B011,1.17,U
-44.742745485,-4.208230395,7,BL07B011,0.34,U
-44.7421736,-4.2181868,7,BL07B011,0.56,U
-44.6973396,-4.210551833333,7,BL07B011,1.05,U
-44.6971841,-4.2106509,7,BL07B011,1.56,U
-44.6971764,-4.2106595,7,BL07B011,0.1,U
-44.6969093,-4.2107964,7,BL07B011,0.5,U
-44.6974457,-4.2107159,7,BL07B011,1.18,U
-44.6965654,-4.2119088,7,BL07B011,0.43,U
-44.7210086,-4.2384538,7,BL07B011,0.42,U
-44.7298616,-4.2207583,7,BL07B011,2.57,U
-44.704568817781,-4.232030662062,7,BL07B011,0.22,U
-44.6979462,-4.210614,7,BL07B011,0.23,U
-44.7046231,-4.2319893,7,BL07B011,4.52,U
-44.7034257,-4.2347693,7,BL07B011,1.19,U
-44.7220953,-4.232553,7,BL07B011,0.48,U
-44.7002161,-4.2109352,7,BL07B011,3.06,U
-44.7137752,-4.2171002,7,BL07B011,0.36,U
-44.743646,-4.2208559,7,BL07B011,3.29,U
-44.73056183,-4.2206238,7,BL07B011,3.08,U
-44.7266268,-4.2201805,7,BL07B011,2.43,U
-44.6974617,-4.2107113,7,BL07B011,1.49,U
-44.7284792,-4.2206258,7,BL07B011,4.12,U
-44.6977235,-4.2106245,7,BL07B011,0.35,U
-44.7042494,-4.2325794,7,BL07B011,0.51,U
-44.6983984,-4.2105861,7,BL07B011,2.23,U
-44.6979513,-4.2106113,7,BL07B011,0.34,U
-44.695475114074,-4.211986571111,7,BL07B011,0.16,U
-44.6952225,-4.2107706,7,BL07B011,2.11,U
-44.6954012,-4.2120485,7,BL07B011,0.51,U
-44.6952761,-4.2114627,7,BL07B011,0.36,U
-44.72469619,-4.21961978,7,BL07B011,2.19,U
-44.6953213,-4.2116798,7,BL07B011,0.24,U
-44.6954347,-4.2117234,7,BL07B011,1.21,U
-44.6953658,-4.2114253,7,BL07B011,1.18,U
-44.6953931,-4.212032,7,BL07B011,0.5,U
-44.6951776,-4.2109323,7,BL07B011,1.33,U
-44.7271683,-4.2200468,7,BL07B011,2.3,U
-44.6953263,-4.2116924,7,BL07B011,0.46,U
-44.6954407,-4.2122722,7,BL07B011,0.53,U
-44.7222776,-4.2333097,7,BL07B011,0.28,U
-44.6913938,-4.2269852,7,BL07B011,4.45,U
-44.7139798,-4.2175516,7,BL07B011,0.28,U
-44.696381,-4.2113698,7,BL07B011,0.44,U
-44.7426292,-4.2083783,7,BL07B011,0.54,U
-44.7024554,-4.234033676667,7,BL07B011,0.5,U
-44.6914727,-4.2208872,7,BL07B011,3.06,U
-44.7219517,-4.2337624,7,BL07B011,0.38,U
-44.670972481825,-4.186191268555,7,BL07B011,1.24,U
-44.7073858,-4.2309892,7,BL07B011,1.51,U
-44.7075127,-4.2306408,7,BL07B011,5,U
-44.7062045,-4.2318583,7,BL07B011,2.07,U
-44.7423775,-4.2172885,7,BL07B011,0.46,U
-44.7217762,-4.2386671,7,BL07B011,0.4,U
-44.7220214,-4.237816,7,BL07B011,0.26,U
-44.722026,-4.2323634,7,BL07B011,3.39,U
-44.7220567,-4.2376321,7,BL07B011,1.21,U
-44.6963245,-4.211144,7,BL07B011,0.58,U
-44.7039303,-4.2333898,7,BL07B011,1.03,U
-44.7042179,-4.2326276,7,BL07B011,0.15,U
-44.7137396,-4.2182556,7,BL07B011,1.07,U
-44.7142342,-4.2167367,7,BL07B011,3.29,U
-44.7139508,-4.2176446,7,BL07B011,0.23,U
-44.735760636667,-4.220714136667,7,BL07B011,1.03,U
-44.7137733,-4.2170956,7,BL07B011,1.12,U
-44.7142726,-4.2171979,7,BL07B011,0.23,U
-44.7141103,-4.2171734,7,BL07B011,0.39,U
-44.7324258,-4.2180594,7,BL07B011,3.3,U
-44.7041215,-4.232635,7,BL07B011,0.41,U
-44.7042184,-4.2326809,7,BL07B011,0.27,U
-44.7222914,-4.2319732,7,BL07B011,0.48,U
-44.7220619,-4.238334,7,BL07B011,0.36,U
-44.7220551,-4.2389624,7,BL07B011,0.45,U
-44.7042116,-4.2326676,7,BL07B011,0.24,U
-44.7041161,-4.2326467,7,BL07B011,0.31,U
-44.721188675,-4.232492515,7,BL07B011,0.45,U
-44.7223001,-4.2318416,7,BL07B011,3.37,U
-44.742805911228,-4.208324966021,7,BL07B011,0.35,U
-44.7399425,-4.2252205,7,BL07B011,2.35,U
-44.7334612,-4.2208225,7,BL07B011,2.36,U
-44.7222995,-4.2322906,7,BL07B011,1.09,U
-44.720533075,-4.232889785,7,BL07B011,0.4,U
-44.7043461,-4.2321977,7,BL07B011,1.05,U
-44.7228669,-4.2325689,7,BL07B011,1.28,U
-44.6965482,-4.2120078,7,BL07B011,0.26,U
-44.7220783,-4.2361965,7,BL07B011,0.42,U
-44.7392339,-4.219938,7,BL07B011,1.08,U
-44.744748,-4.2209952,7,BL07B011,3.1,U
-44.71961774,-4.23293515,7,BL07B011,2.13,U
-44.7210145,-4.238325,7,BL07B011,0.41,U
-44.7423395,-4.2177614,7,BL07B011,1.21,U
-44.721196,-4.2385162,7,BL07B011,2.52,U
-44.7216699,-4.2384979,7,BL07B011,3.25,U
-44.74232299,-4.21702249,7,BL07B011,1.15,U
-44.7217846,-4.2377368,7,BL07B011,1.11,U
-44.7039401,-4.2333104,7,BL07B011,1.13,U
-44.7210173,-4.2385117,7,BL07B011,0.13,U
-44.7220603,-4.2368903,7,BL07B011,0.56,U
-44.7039185,-4.2331653,7,BL07B011,0.41,U
-44.7040083,-4.232878,7,BL07B011,1.59,U
-44.6969583,-4.1951828,7,BL07B011,3.38,U
-44.6969792,-4.1952186,7,BL07B011,0.49,U
-44.7219078,-4.2363574,7,BL07B011,2.19,U
-44.7218999,-4.2364843,7,BL07B011,0.52,U
-44.7219804,-4.2345245,7,BL07B011,1.21,U
-44.7219889,-4.2374097,7,BL07B011,0.32,U
-44.705548,-4.2318775,7,BL07B011,1.04,U
-44.7220214,-4.237183,7,BL07B011,4.57,U
-44.7220151,-4.2334159,7,BL07B011,0.59,U
-44.70570968,-4.231757645,7,BL07B011,1.05,U
-44.675584,-4.214924,7,BL07B011,3.39,U
-44.7221043,-4.2379556,7,BL07B011,2.21,U
-44.72179479,-4.232487525,7,BL07B011,0.41,U
-44.724764576667,-4.218917206667,7,BL07B011,1.48,U
-44.721194095,-4.232658765,7,BL07B011,3.38,U
-44.7219561,-4.2340427,7,BL07B011,0.51,U
-44.7220908,-4.2381473,7,BL07B011,1.44,U
-44.7220483,-4.2329336,7,BL07B011,2.11,U
-44.7037037,-4.2335911,7,BL07B011,1.23,U
-44.722058,-4.2316773,7,BL07B011,1.18,U
-44.695278,-4.2114793,7,BL07B011,0.58,U
-44.718988495,-4.23287917,7,BL07B011,1.08,U
-44.7209665,-4.2381823,7,BL07B011,0.22,U
-44.7219538,-4.2339572,7,BL07B011,0.36,U
-44.72207,-4.2363028,7,BL07B011,0.35,U
-44.7220115,-4.2336748,7,BL07B011,0.49,U
-44.7222806,-4.2332091,7,BL07B011,0.5,U
-44.7221943,-4.2338345,7,BL07B011,1.24,U
-44.6955505,-4.2122108,7,BL07B011,0.36,U
-44.721322505,-4.232593355,7,BL07B011,0.4,U
-44.72032804,-4.232829835,7,BL07B011,1.51,U
-44.7200283,-4.23284342,7,BL07B011,1.26,U
-44.6972608,-4.1918212,7,BL07B011,1.39,U
-44.6962716,-4.2110913,7,BL07B011,0.18,U
-44.72109801,-4.23273987,7,BL07B011,0.43,U
-44.719517295,-4.232791025,7,BL07B011,1.36,U
-44.71923158,-4.232979445,7,BL07B011,0.56,U
-44.7418878,-4.2264282,7,BL07B011,6.14,U
-44.672569,-4.214677,7,BL07B011,0.54,U
-44.7052835,-4.2318896,7,BL07B011,0.51,U
-44.672816000127,-4.214715808846,7,BL07B011,5.31,U
-44.7427875,-4.2096512,7,BL07B011,0.38,U
-44.6983102,-4.2105522,7,BL07B011,0.17,U
-44.743872543333,-4.22075208,7,BL07B011,4.06,U
-44.7427351,-4.2198189,7,BL07B011,0.26,U
-44.7428445,-4.2203587,7,BL07B011,1.54,U
-44.7428972,-4.2192768,7,BL07B011,0.4,U
-44.7423814,-4.2174675,7,BL07B011,2.31,U
-44.6954357,-4.2117033,7,BL07B011,0.37,U
-44.7431628,-4.2187088,7,BL07B011,1.35,U
-44.7429625,-4.2083765,7,BL07B011,0.55,U
-44.7139589,-4.217441,7,BL07B011,1.26,U
-44.7018437,-4.2342341,7,BL07B011,1.03,U
-44.738741213333,-4.223996576667,7,BL07B011,4.27,U
-44.6967104,-4.1912745,7,BL07B011,1.58,U
-44.7427548,-4.2083903,7,BL07B011,0.39,U
-44.7417297,-4.2091431,7,BL07B011,0.35,U
-44.7000118,-4.2108898,7,BL07B011,0.56,U
-44.6716879,-4.2146334,7,BL07B011,0.24,U
-44.72069229,-4.23280877,7,BL07B011,0.51,U
-44.6974212,-4.1910301,7,BL07B011,1.29,U
-44.7044855,-4.2320705,7,BL07B011,0.3,U
-44.7034937,-4.2344807,7,BL07B011,1.09,U
-44.703733,-4.233321,7,BL07B011,1.34,U
-44.7220766,-4.2386,7,BL07B011,2.39,U
-44.721951065,-4.23632836,7,BL07B011,0.19,U
-44.72026584,-4.232719515,7,BL07B011,0.55,U
-44.6980604,-4.2105782,7,BL07B011,2.1,U
-44.707413,-4.2308944,7,BL07B011,4.37,U
-44.721499035,-4.232551995,7,BL07B011,1.05,U
-44.7423536,-4.2187014,7,BL07B011,1.49,U
-44.72005462,-4.23275446,7,BL07B011,0.57,U
-44.7032887,-4.2350392,7,BL07B011,1.17,U
-44.7043346,-4.2324153,7,BL07B011,1.19,U
-44.7220547,-4.2331261,7,BL07B011,1.09,U
-44.7035223,-4.2339803,7,BL07B011,2.1,U
-44.7433493,-4.2086802,7,BL07B011,0.23,U
-44.721003915,-4.23263404,7,BL07B011,0.54,U
-44.7218675,-4.236871,7,BL07B011,0.17,U
-44.737334166667,-4.220869856667,7,BL07B011,1.51,U
-44.71892203,-4.233011815,7,BL07B011,0.54,U
-44.722055,-4.2318936,7,BL07B011,0.29,U
-44.74325806,-4.22074452,7,BL07B011,2.42,U
-44.72143101,-4.23245094,7,BL07B011,1.19,U
-44.721973025,-4.234354405,7,BL07B011,0.27,U
-44.71986735,-4.23275466,7,BL07B011,1.08,U
-44.74292951,-4.22000621,7,BL07B011,2.11,U
-44.69519177,-4.21111727,7,BL07B011,0.27,U
-44.7214865,-4.23775146,7,BL07B011,1.37,U
-44.74445979,-4.22193871,7,BL07B011,1.51,U
-44.74278199,-4.21995091,7,BL07B011,0.53,U
-44.8013353,-4.2079454,9,BL09B002,0.27,U
-44.7986272,-4.2074776,9,BL09B002,0.37,U
-44.799960475,-4.20776693,9,BL09B002,0.16,U
-44.7997817,-4.2078124,9,BL09B002,0.23,U
-44.79892877,-4.20647681,9,BL09B002,1.29,U
-44.8010417,-4.2097027,9,BL09B002,0.49,U
-44.7993516,-4.2090845,9,BL09B002,0.3,U
-44.7998162,-4.2081778,9,BL09B002,0.26,U
-44.8001692,-4.2079137,9,BL09B002,0.53,U
-44.7996498,-4.2077007,9,BL09B002,0.37,U
-44.798949,-4.2090256,9,BL09B002,0.24,U
-44.799540893333,-4.20676376,9,BL09B002,1.19,U
-44.8007834,-4.2083828,9,BL09B002,0.29,U
-44.8008629,-4.2096704,9,BL09B002,0.28,U
-44.798787568889,-4.209905392956,9,BL09B002,0.36,U
-44.8013893,-4.2084672,9,BL09B002,0.32,U
-44.8000957,-4.2076847,9,BL09B002,0.34,U
-44.8009644,-4.2083433,9,BL09B002,10.25,U
-44.8000821,-4.2079851,9,BL09B002,0.41,U
-44.8011033,-4.2093138,9,BL09B002,0.46,U
-44.8004027,-4.2087557,9,BL09B002,0.26,U
-44.8001053,-4.2076014,9,BL09B002,0.21,U
-44.8011781,-4.2075677,9,BL09B002,6.2,U
-44.799109,-4.2089766,9,BL09B002,0.46,U
-44.7992926,-4.207293,9,BL09B002,1.03,U
-44.7993919,-4.2086341,9,BL09B002,0.23,U
-44.8006998,-4.2079329,9,BL09B002,0.45,U
-44.7990956,-4.2071944,9,BL09B002,0.35,U
-44.8001582,-4.2074286,9,BL09B002,1.03,U
-44.7995392,-4.2067662,9,BL09B002,0.45,U
-44.7997573,-4.2078127,9,BL09B002,0.28,U
-44.7983572,-4.2073878,9,BL09B002,0.31,U
-44.7996445,-4.2091161,9,BL09B002,0.45,U
-44.8001036,-4.2078771,9,BL09B002,1.06,U
-44.799438846907,-4.207759763332,9,BL09B002,1.02,U
-44.8005958,-4.207475,9,BL09B002,0.39,U
-44.7984563,-4.209412,9,BL09B002,0.44,U
-44.799929,-4.2078221,9,BL09B002,0.36,U
-44.8012271,-4.2092696,9,BL09B002,1.57,U
-44.7987077,-4.207475,9,BL09B002,0.21,U
-44.8003852,-4.2073083,9,BL09B002,0.38,U
-44.7992751,-4.2090033,9,BL09B002,0.24,U
-44.8010948,-4.2088605,9,BL09B002,0.37,U
-44.8005774,-4.2097145,9,BL09B002,0.28,U
-44.7989557,-4.2085095,9,BL09B002,0.32,U
-44.8006626,-4.2092634,9,BL09B002,0.37,U
-44.8005717,-4.2078325,9,BL09B002,0.43,U
-44.800998,-4.2097623,9,BL09B002,0.32,U
-44.7982411,-4.2086558,9,BL09B002,0.24,U
-44.7992485,-4.2067339,9,BL09B002,0.41,U
-44.8293936,-4.204081,9,BL09B003,1.11,U
-44.8554624,-4.2075163,9,BL09B003,0.41,U
-44.8552985,-4.2076926,9,BL09B003,0.38,U
-44.8564648,-4.2054457,9,BL09B003,0.12,U
-44.8566277,-4.2053992,9,BL09B003,1.22,U
-44.8561285,-4.2057215,9,BL09B003,1.28,U
-44.8544621,-4.2069515,9,BL09B003,0.54,U
-44.8557101,-4.2087263,9,BL09B003,0.31,U
-44.8301163,-4.2042566,9,BL09B003,0.4,U
-44.85621671,-4.205711026667,9,BL09B003,1.22,U
-44.8558632,-4.2088642,9,BL09B003,0.55,U
-44.8581202,-4.2037763,9,BL09B003,0.3,U
-44.8560183,-4.2089375,9,BL09B003,2.3,U
-44.8547621,-4.2069368,9,BL09B003,1.13,U
-44.85752331,-4.20428679,9,BL09B003,1.45,U
-44.8544248,-4.2070191,9,BL09B003,0.42,U
-44.8553003,-4.2076899,9,BL09B003,0.19,U
-44.8578231,-4.2042945,9,BL09B003,0.39,U
-44.855100835,-4.20787644,9,BL09B003,0.53,U
-44.854845,-4.2066016,9,BL09B003,1.26,U
-44.8549174,-4.2068519,9,BL09B003,1.2,U
-44.855504191553,-4.20784914956,9,BL09B003,0.32,U
-44.8555477,-4.200009,9,BL09B003,2.51,U
-44.8551844,-4.2065495,9,BL09B003,0.53,U
-44.8302907,-4.204311,9,BL09B003,2.38,U
-44.8558874,-4.2075484,9,BL09B003,0.35,U
-44.8559392,-4.2077305,9,BL09B003,0.17,U
-44.8550705,-4.2064212,9,BL09B003,1.07,U
-44.8559895,-4.2078258,9,BL09B003,0.27,U
-44.8299589,-4.206042,9,BL09B003,2.3,U
-44.8584991,-4.2037902,9,BL09B003,0.41,U
-44.8301381,-4.2045407,9,BL09B003,0.3,U
-44.8297083,-4.2041256,9,BL09B003,0.58,U
-44.8560394,-4.2055914,9,BL09B003,1.26,U
-44.8559831,-4.2071524,9,BL09B003,0.59,U
-44.85496503,-4.198994976667,9,BL09B003,1.18,U
-44.857871986667,-4.204035946667,9,BL09B003,0.32,U
-44.8469123,-4.2233294,9,BL09B003,3.31,U
-44.8452517,-4.2225526,9,BL09B003,2.04,U
-44.846875445,-4.22323246,9,BL09B003,1.16,U
-44.8570955,-4.2046675,9,BL09B003,1.23,U
-44.8548267,-4.2068959,9,BL09B003,0.25,U
-44.8556979,-4.2007081,9,BL09B003,0.25,U
-44.8550751,-4.1982361,9,BL09B003,0.49,U
-44.8556407,-4.2003887,9,BL09B003,1.02,U
-44.8553434,-4.1996446,9,BL09B003,0.54,U
-44.8585806,-4.2037223,9,BL09B003,0.16,U
-44.8350128,-4.2183199,9,BL09B003,1.01,U
-44.8586527,-4.2036638,9,BL09B003,1.42,U
-44.8551057,-4.2066579,9,BL09B003,0.31,U
-44.8311485,-4.2026523,9,BL09B003,1.52,U
-44.8404571,-4.2244465,9,BL09B003,15.12,U
-44.8351699,-4.2179406,9,BL09B003,0.48,U
-44.8582065,-4.2039928,9,BL09B003,1.04,U
-44.855212,-4.2065301,9,BL09B003,0.32,U
-44.84011011,-4.22465274,9,BL09B003,3.24,U
-44.8401491,-4.2245906,9,BL09B003,1.08,U
-44.8558593,-4.2014359,9,BL09B003,0.32,U
-44.8555807,-4.2062387,9,BL09B003,0.59,U
-44.85518919,-4.2063579,9,BL09B003,0.28,U
-44.85844301,-4.203841936667,9,BL09B003,0.42,U
-44.854641335,-4.20722584,9,BL09B003,1.35,U
-44.855587166667,-4.208353946667,9,BL09B003,2.33,U
-44.8555185,-4.2060156,9,BL09B003,1.22,U
-44.835779,-4.2184981,9,BL09B003,1.32,U
-44.8358357,-4.2184986,9,BL09B003,2.28,U
-44.855747006667,-4.20864091,9,BL09B003,0.28,U
-44.85589666,-4.20863801,9,BL09B003,0.35,U
-44.8583659,-4.2038926,9,BL09B003,0.27,U
-44.8564699,-4.208341,9,BL09B003,0.54,U
-44.8369352,-4.2184587,9,BL09B003,2.5,U
-44.8551099,-4.2078145,9,BL09B003,0.5,U
-44.8564931,-4.2052863,9,BL09B003,0.27,U
-44.8579907,-4.2041308,9,BL09B003,0.51,U
-44.855582,-4.2080104,9,BL09B003,0.41,U
-44.8559917,-4.2058843,9,BL09B003,0.55,U
-44.8570345,-4.2047948,9,BL09B003,1.47,U
-44.83910997,-4.19376868,9,BL09B003,9.41,U
-44.8297972,-4.2041955,9,BL09B003,3.09,U
-44.829776,-4.2045476,9,BL09B003,1.08,U
-44.8571043,-4.2046566,9,BL09B003,0.22,U
-44.8556998,-4.2060478,9,BL09B003,1.32,U
-44.8567314,-4.2050249,9,BL09B003,1.29,U
-44.856248506667,-4.208041983333,9,BL09B003,0.39,U
-44.855399,-4.2064018,9,BL09B003,0.56,U
-44.8550384,-4.2067825,9,BL09B003,0.36,U
-44.8549184,-4.2065894,9,BL09B003,0.44,U
-44.8546786,-4.206757,9,BL09B003,2.27,U
-44.855198,-4.206215,9,BL09B003,4.08,U
-44.8550627,-4.1982339,9,BL09B003,0.39,U
-44.8575658,-4.2045941,9,BL09B003,0.4,U
-44.8550225,-4.2067311,9,BL09B003,2.17,U
-44.8580999,-4.203768,9,BL09B003,0.46,U
-44.8572795,-4.2045301,9,BL09B003,1.06,U
-44.8563781,-4.2053411,9,BL09B003,0.42,U
-44.8568536,-4.2051224,9,BL09B003,0.51,U
-44.8549993,-4.2064872,9,BL09B003,0.39,U
-44.8581133,-4.2037891,9,BL09B003,0.38,U
-44.8559169,-4.2018945,9,BL09B003,4.29,U
-44.8577782,-4.2041223,9,BL09B003,1.17,U
-44.8549362,-4.2068148,9,BL09B003,0.44,U
-44.8545496,-4.2068409,9,BL09B003,9.34,U
-44.8369206,-4.21867128,9,BL09B003,0.23,U
-44.85766164,-4.2045143,9,BL09B003,1.02,U
-44.854496,-4.2069148,9,BL09B003,1.16,U
-44.85510201,-4.19934784,9,BL09B003,2.31,U
-44.85798801,-4.20389165,9,BL09B003,0.44,U
-44.8549852,-4.1985395,9,BL09B003,1.08,U
-44.855649693333,-4.20063637,9,BL09B003,2.59,U
-44.85581104,-4.207430013333,9,BL09B003,0.48,U
-44.829495,-4.2039892,9,BL09B003,1.22,U
-44.855156015,-4.206394655,9,BL09B003,0.28,U
-44.856429725,-4.208327935,9,BL09B003,0.35,U
-44.855963525,-4.207643755,9,BL09B003,0.25,U
-44.8300088,-4.2047231,9,BL09B003,1.25,U
-44.8324984,-4.2023209,9,BL09B003,7.56,U
-44.85555561,-4.2082524,9,BL09B003,1.12,U
-44.8555619,-4.206109,9,BL09B003,0.48,U
-44.8557076,-4.2082535,9,BL09B003,1.19,U
-44.8554538,-4.2079908,9,BL09B003,0.44,U
-44.8553379,-4.2079466,9,BL09B003,1.1,U
-44.8554267,-4.2077146,9,BL09B003,0.45,U
-44.856347025,-4.208188335,9,BL09B003,0.28,U
-44.8562823,-4.2054139,9,BL09B003,1.34,U
-44.8292539,-4.20389352,9,BL09B003,0.5,U
-44.856552,-4.20548032,9,BL09B003,0.35,U
-44.85531594,-4.20638635,9,BL09B003,0.3,U
-44.854559933333,-4.206798813333,9,BL09B003,1.01,U
-44.792179803333,-4.22633219,12,BL12B008,0.21,U
-44.7895205,-4.2191719,11,BL11B005,0.54,U
-44.7897814,-4.2189859,11,BL11B005,0.54,U
-44.798082634807,-4.225496635772,12,BL12B003,1.36,U
-44.759954633333,-4.233251643333,15,BL15B006,0.25,U
-44.7792274,-4.2230646,15,BL15B010,1.04,U
-44.7707477,-4.2256369,15,BL15B001,0.11,U
-44.949796215,-4.12936191,34,BL34B003,1.03,R
-44.80414238,-4.20793238,9,BL09B011,0.38,U
-44.779499,-4.2211462,7,BL07B008,0.26,U
-44.80764215,-4.20885949,9,BL09B011,2.18,U
-44.81642909,-4.20076366,9,BL09B011,2.32,U
-44.805036,-4.2062833,9,BL09B011,0.37,U
-44.804528235,-4.20700367,9,BL09B011,0.57,U
-44.7817944,-4.2252139,15,BL15B007,0.54,U
-44.69540173,-3.970138563333,33,BL33B002,0.42,R
-44.803257453333,-4.206820373333,9,BL09B011,0.38,U
-44.8036762,-4.2075585,9,BL09B011,0.19,U
-44.8042954,-4.2060028,9,BL09B011,2.57,U
-44.77823258,-4.22035843,7,BL07B008,0.53,U
-44.8046693,-4.2078801,9,BL09B011,0.58,U
-44.80434795,-4.20796463,9,BL09B011,0.18,U
-44.80633595,-4.2087281,9,BL09B011,0.23,U
-44.81646017,-4.2007382,9,BL09B011,0.19,U
-44.7805947,-4.226133,15,BL15B007,1.08,U
-44.7820714,-4.2254094,15,BL15B007,1.17,U
-44.7806427,-4.2255305,15,BL15B007,0.41,U
-44.7818506,-4.2252484,15,BL15B007,0.45,U
-44.7723994,-4.2252227,7,BL07B004,0.19,U
-44.7805899,-4.225603,15,BL15B007,0.29,U
-44.7808731,-4.2263681,15,BL15B007,0.4,U
-44.780518,-4.2260729,15,BL15B007,0.32,U
-44.7819237,-4.2252844,15,BL15B007,0.57,U
-44.7804365,-4.2257601,15,BL15B007,1.15,U
-44.7820846,-4.2254215,15,BL15B007,0.14,U
-44.7805284,-4.2256321,15,BL15B007,0.24,U
-44.7818689,-4.225281,15,BL15B007,0.23,U
-44.781533,-4.22796405,15,BL15B007,0.28,U
-44.7803912,-4.2259573,15,BL15B007,0.43,U
-44.78154181,-4.22795313,15,BL15B007,0.31,U
-44.78152016,-4.22795576,15,BL15B007,0.46,U
-44.7774978,-4.2271478,15,BL15B005,0.18,U
-44.77721405,-4.227432013333,15,BL15B005,0.3,U
-44.770295,-4.2257306,7,BL07B004,0.14,U
-44.777170953333,-4.227426583333,15,BL15B005,0.31,U
-44.77686789,-4.230970946667,15,BL15B005,0.28,U
-44.7775022,-4.2271429,15,BL15B005,0.21,U
-44.776178374887,-4.226007722318,15,BL15B005,2.03,U
-44.77735476,-4.23056952,15,BL15B005,0.17,U
0,0,33,BL33B003,0.51,R
0,0,33,BL33B003,0.25,R
0,0,33,BL33B003,3.44,R
-44.653880926667,-4.01560746,33,BL33B002,1.19,R
-44.6852053,-3.9316439,33,BL33B002,0.39,R
-44.69669576,-3.96754951,33,BL33B002,1.24,R
-44.67691402,-4.0126194,33,BL33B002,0.55,R
-44.6596906,-4.0110496,33,BL33B002,0.26,R
-44.67693212,-4.01265407,33,BL33B002,0.27,R
-44.653574,-4.0155548,33,BL33B002,0.29,R
-44.6745237,-3.9150012,33,BL33B002,0.55,R
-44.678056798875,-4.015899687074,33,BL33B002,1.09,R
-44.6880445,-3.99440422,33,BL33B002,0.36,R
-44.678054954857,-4.016038617119,33,BL33B002,0.31,R
-44.67537842,-4.08720068,33,BL33B002,0.22,R
-44.67172882,-4.090238,33,BL33B002,0.17,R
-44.575559823333,-4.199276896667,33,BL33B001,1.17,R
-44.5332988,-4.1402296,33,BL33B001,2,R
-44.5850839,-4.2017863,33,BL33B001,0.45,R
-44.5844608,-4.2014992,33,BL33B001,0.3,R
-44.58064065,-4.12053018,33,BL33B001,5.19,R
-44.661344033333,-4.098664643333,33,BL33B001,0.46,R
-44.578438,-4.119454,33,BL33B001,0.39,R
-44.57604006,-4.19943355,33,BL33B001,1.21,R
-44.57643401809,-4.120544814505,33,BL33B001,0.34,R
-44.573783827946,-4.120453116484,33,BL33B001,0.19,R
-44.775773,-4.2189372,7,BL07B002,0.27,U
-44.7767982,-4.2190144,7,BL07B002,0.16,U
-44.757844323333,-4.22500824,7,BL07B002,0.19,U
-44.7762004,-4.2198566,7,BL07B002,0.44,U
-44.7768187,-4.2189726,7,BL07B002,0.14,U
-44.776462640098,-4.220689298512,7,BL07B002,0.24,U
-44.7571913,-4.2221146,7,BL07B002,0.42,U
-44.77565953508,-4.22024583444,7,BL07B002,0.36,U
-44.776288339865,-4.221575230803,7,BL07B002,1.42,U
-44.77631872,-4.21944999,7,BL07B002,0.4,U
-44.76472311,-4.22139362,7,BL07B001,0.27,U
-44.7749495,-4.2184802,7,BL07B001,0.21,U
-44.76915878,-4.21715015,7,BL07B001,0.28,U
-44.76354906,-4.22048604,7,BL07B001,0.54,U
-44.7755638,-4.2189642,7,BL07B001,0.31,U
-44.763995663333,-4.22177194,7,BL07B001,0.34,U
-44.76366604,-4.22291569,7,BL07B001,0.3,U
-44.76480064,-4.22116125,7,BL07B001,0.37,U
-44.76192638,-4.22470656,7,BL07B001,0.22,U
-44.76418005,-4.22344641,7,BL07B001,0.37,U
-44.779954,-4.2188232,7,BL07B007,0.1,U
