ID_INSTALACAO,LATITUDE,LONGITUDE,ETAPA,UL,TEMPO,TIPO
291037,-2.533742,-45.0927058,4,PH04B002,22,U
291038,-2.533781,-45.092599,4,PH04B002,23,U
291039,-2.5337814,-45.0925954,4,PH04B002,29,U
291040,-2.5337504,-45.0925322,4,PH04B002,18,U
309462,-2.5339286,-45.092838,4,PH04B002,39,U
311216,-2.5351856,-45.0949705,4,PH04B002,30,U
311615,-2.5342968,-45.0962672,4,PH04B002,37,U
311618,-2.5342399,-45.0961909,4,PH04B002,29,U
311619,-2.5342266,-45.0961647,4,PH04B002,43,U
311623,-2.5341711,-45.0959371,4,PH04B002,116,U
312689,-2.5338657,-45.0940547,4,PH04B002,27,U
312690,-2.5338924,-45.0941375,4,PH04B002,25,U
312692,-2.5339258,-45.0941772,4,PH04B002,24,U
312694,-2.5339496,-45.0942245,4,PH04B002,25,U
312695,-2.5340187,-45.0943129,4,PH04B002,24,U
312696,-2.5339227,-45.094332,4,PH04B002,11,U
312697,-2.5339371,-45.0943684,4,PH04B002,41,U
312698,-2.5340686,-45.0944314,4,PH04B002,106,U
312699,-2.5339919,-45.0944964,4,PH04B002,36,U
312700,-2.5340689,-45.0944589,4,PH04B002,36,U
312701,-2.5341255,-45.0945235,4,PH04B002,25,U
313115,-2.5341307,-45.0945858,4,PH04B002,37,U
313116,-2.534052,-45.0945933,4,PH04B002,30,U
313117,-2.5340922,-45.0946562,4,PH04B002,16,U
313118,-2.5341174,-45.0947044,4,PH04B002,37,U
313119,-2.5341294,-45.0947132,4,PH04B002,49,U
313120,-2.5342994,-45.0948404,4,PH04B002,64,U
313121,-2.5342496,-45.0949191,4,PH04B002,58,U
313122,-2.5342628,-45.094945,4,PH04B002,29,U
313123,-2.5343393,-45.0949441,4,PH04B002,41,U
313124,-2.5343354,-45.0949537,4,PH04B002,23,U
313125,-2.5343855,-45.0950189,4,PH04B002,29,U
313126,-2.5343167,-45.0950374,4,PH04B002,408,U
313127,-2.5344368,-45.0950851,4,PH04B002,30,U
313128,-2.5343668,-45.0951493,4,PH04B002,42,U
313129,-2.5343891,-45.0951852,4,PH04B002,25,U
313130,-2.534478,-45.0951329,4,PH04B002,49,U
313131,-2.5344644,-45.0951496,4,PH04B002,35,U
313132,-2.5345356,-45.0952399,4,PH04B002,38,U
313133,-2.5344183,-45.0952778,4,PH04B002,29,U
313134,-2.5344093,-45.0952841,4,PH04B002,19,U
313135,-2.5345609,-45.0953493,4,PH04B002,26,U
313136,-2.5345208,-45.0953989,4,PH04B002,29,U
313137,-2.534560253333,-45.09536045,4,PH04B002,23,U
313138,-2.5345389,-45.0954368,4,PH04B002,26,U
313139,-2.5346092,-45.0954289,4,PH04B002,109,U
313140,-2.5345635,-45.0954872,4,PH04B002,99,U
313141,-2.5345824,-45.0955263,4,PH04B002,79,U
313142,-2.5346143,-45.0955751,4,PH04B002,35,U
313556,-2.5346861,-45.0955644,4,PH04B002,28,U
313557,-2.5347129,-45.0957416,4,PH04B002,35,U
313558,-2.5347761,-45.0957087,4,PH04B002,30,U
313559,-2.5348107,-45.0957798,4,PH04B002,54,U
313560,-2.5347862,-45.0958639,4,PH04B002,36,U
313561,-2.5348231,-45.0959398,4,PH04B002,50,U
313562,-2.5348917,-45.0958844,4,PH04B002,27,U
313563,-2.5348925,-45.0960299,4,PH04B002,23,U
313564,-2.5349084,-45.0960484,4,PH04B002,18,U
998085,-2.5346783,-45.0944797,4,PH04B002,37,U
1034066,-2.5367263,-45.0951186,4,PH04B002,128,U
1034498,-2.53417408,-45.09610752,4,PH04B002,44,U
1039350,-2.5349415,-45.0959971,4,PH04B002,29,U
1081866,-2.5361619,-45.0954613,4,PH04B002,21,U
1098234,-2.5356308,-45.0946557,4,PH04B002,30,U
1121474,-2.5367141,-45.0953211,4,PH04B002,59,U
1128445,-2.5351503,-45.0950815,4,PH04B002,34,U
1132222,-2.5367809,-45.095247,4,PH04B002,26,U
1140827,-2.5361573,-45.0955421,4,PH04B002,27,U
1148531,-2.5346604,-45.0955166,4,PH04B002,16,U
1150810,-2.5340181,-45.0929908,4,PH04B002,59,U
1156905,-2.5343002,-45.0962136,4,PH04B002,84,U
1159162,-2.5355731,-45.0958524,4,PH04B002,24,U
1221748,-2.5348233,-45.0955037,4,PH04B002,28,U
1226153,-2.5348745,-45.0959921,4,PH04B002,25,U
1228716,-2.533687,-45.092571,4,PH04B002,27,U
1236659,-2.5368994,-45.0954524,4,PH04B002,83,U
1242233,-2.5343883,-45.0951978,4,PH04B002,35,U
1251320,-2.5368733,-45.0954109,4,PH04B002,23,U
1264849,-2.5367566,-45.09533,4,PH04B002,45,U
1290034,-2.5342219,-45.0935154,4,PH04B002,25,U
1290446,-2.5341714,-45.0934289,4,PH04B002,28,U
1293670,-2.535422993333,-45.095443406667,4,PH04B002,95,U
1331387,-2.5343716,-45.0936081,4,PH04B002,41,U
1333536,-2.5356604,-45.0947326,4,PH04B002,57,U
1338179,-2.533678276667,-45.092635683333,4,PH04B002,44,U
1340560,-2.5356513,-45.0949748,4,PH04B002,54,U
1354667,-2.5345094,-45.0939704,4,PH04B002,37,U
1355050,-2.5352197,-45.0953539,4,PH04B002,18,U
1361982,-2.5349621,-45.0947805,4,PH04B002,49,U
1362824,-2.5365815,-45.0950217,4,PH04B002,54,U
1364357,-2.5354606,-45.0950725,4,PH04B002,53,U
1378664,-2.5347775,-45.0957115,4,PH04B002,27,U
1469953,-2.5345268,-45.0946831,4,PH04B002,49,U
1471491,-2.5345148,-45.0945703,4,PH04B002,68,U
1487738,-2.5342942,-45.0958499,4,PH04B002,88,U
1487887,-2.5346483,-45.0954843,4,PH04B002,39,U
1510669,-2.5340178,-45.094313,4,PH04B002,86,U
1550684,-2.5371813,-45.0955018,4,PH04B002,137,U
1560615,-2.536418,-45.0945552,4,PH04B002,34,U
1577406,-2.5356253,-45.0946616,4,PH04B002,36,U
1587756,-2.5364869,-45.0948621,4,PH04B002,111,U
1599475,-2.5345416,-45.0946856,4,PH04B002,29,U
1612493,-2.5339809,-45.094441,4,PH04B002,23,U
1634905,-2.5346755,-45.0944845,4,PH04B002,27,U
1675436,-2.536947,-45.095513,4,PH04B002,183,U
1677819,-2.533708,-45.0924278,4,PH04B002,17,U
1690822,-2.536083,-45.0954252,4,PH04B002,46,U
1717088,-2.5354892,-45.095005,4,PH04B002,29,U
1736069,-2.534080313333,-45.09495798,4,PH04B002,37,U
1817290,-2.5337524,-45.0932516,4,PH04B002,22,U
1836891,-2.5343099,-45.0962591,4,PH04B002,46,U
1837314,-2.5356554,-45.0949718,4,PH04B002,28,U
1837641,-2.5343127,-45.0962599,4,PH04B002,31,U
1841075,-2.5367439,-45.0951394,4,PH04B002,36,U
1841472,-2.5346768,-45.0945891,4,PH04B002,63,U
1852595,-2.5366096,-45.0948761,4,PH04B002,32,U
1862972,-2.53415824,-45.090948983333,4,PH04B002,230,U
1868912,-2.5354074,-45.095556,4,PH04B002,72,U
1871539,-2.5349238,-45.0959493,4,PH04B002,27,U
1897163,-2.5354919,-45.0955222,4,PH04B002,58,U
1900440,-2.5356905,-45.0947672,4,PH04B002,29,U
1910500,-2.5349425,-45.0955338,4,PH04B002,39,U
1928581,-2.5357197,-45.0948188,4,PH04B002,69,U
1937362,-2.5353803,-45.0954852,4,PH04B002,54,U
1946901,-2.5344147,-45.0946342,4,PH04B002,37,U
1966461,-2.5340494,-45.0932,4,PH04B002,21,U
1974627,-2.5338287,-45.0928478,4,PH04B002,18,U
1977319,-2.5336944,-45.0926061,4,PH04B002,18,U
2008208,-2.5361553,-45.0955452,4,PH04B002,27,U
2051003,-2.5342674,-45.0937765,4,PH04B002,44,U
2063028,-2.5339923,-45.0948733,4,PH04B002,68,U
2063582,-2.5354826,-45.0951961,4,PH04B002,55,U
2087793,-2.5343686,-45.0957701,4,PH04B002,50,U
2094587,-2.534035,-45.0938962,4,PH04B002,41,U
2108556,-2.533772523333,-45.093142293333,4,PH04B002,38,U
2115401,-2.53468303,-45.094300156667,4,PH04B002,77,U
2138615,-2.534149236667,-45.094639173333,4,PH04B002,50,U
2144196,-2.534371,-45.0958034,4,PH04B002,103,U
2146813,-2.536069265,-45.094713275,4,PH04B002,176,U
2178685,-2.5341735,-45.0929882,4,PH04B002,10,U
2178690,-2.5341913,-45.0929976,4,PH04B002,25,U
2189136,-2.53421704,-45.09299982,4,PH04B002,14,U
2191705,-2.534248833333,-45.092977603333,4,PH04B002,14,U
2232774,-2.535466393333,-45.095548186667,4,PH04B002,41,U
2243302,-2.533864353333,-45.092731546667,4,PH04B002,14,U
2245053,-2.5367629,-45.094399685,4,PH04B002,154,U
2249075,-2.534864323333,-45.095846553333,4,PH04B002,28,U
2265235,-2.534200406667,-45.093000773333,4,PH04B002,10,U
2265236,-2.534210673333,-45.092973486667,4,PH04B002,21,U
2299158,-2.535029835335,-45.093857717844,4,PH04B002,95,U
2305097,-2.53474734,-45.095814735,4,PH04B002,26,U
2314916,-2.53501064,-45.09471937,4,PH04B002,49,U
2337186,-2.534205769189,-45.093001909554,4,PH04B002,12,U
2365517,-2.53553064,-45.09456602,4,PH04B002,38,U
2370597,-2.534545055,-45.09458296,4,PH04B002,22,U
2408160,-2.534804572351,-45.094408560544,4,PH04B002,60,U
2429536,-2.53520262,-45.09417151,4,PH04B002,97,U
2445634,-2.535818489268,-45.093926182017,4,PH04B002,103,U
2474328,-2.534567255946,-45.095759079686,4,PH04B002,25,U
2480425,-2.53555867,-45.09439674,4,PH04B002,55,U
292200,-2.5407957,-45.094726,4,PH04B005,66,U
292201,-2.542809746667,-45.092743526667,4,PH04B005,191,U
292202,-2.543403313333,-45.093277953333,4,PH04B005,31,U
292615,-2.5436974,-45.0929754,4,PH04B005,27,U
292616,-2.544034056667,-45.09311974,4,PH04B005,125,U
292617,-2.543938782073,-45.092773552115,4,PH04B005,51,U
1351190,-2.542574833333,-45.093813596667,4,PH04B005,52,U
1352324,-2.5425817,-45.0938471,4,PH04B005,64,U
1354870,-2.542522,-45.0938551,4,PH04B005,27,U
1486935,-2.5438479,-45.0928572,4,PH04B005,52,U
1581487,-2.542363935,-45.09392464,4,PH04B005,39,U
1733014,-2.5425772,-45.0938188,4,PH04B005,29,U
1811934,-2.543654,-45.0930488,4,PH04B005,51,U
1857309,-2.5433601,-45.0933212,4,PH04B005,222,U
1877718,-2.5434269,-45.0932851,4,PH04B005,48,U
1902778,-2.543919,-45.0928171,4,PH04B005,27,U
2027700,-2.5437731,-45.0929157,4,PH04B005,52,U
2108484,-2.543759506667,-45.09291712,4,PH04B005,27,U
2137901,-2.542249153333,-45.09396198,4,PH04B005,143,U
2139907,-2.5408163,-45.0946548,4,PH04B005,58,U
2230877,-2.543771773333,-45.09293208,4,PH04B005,24,U
2318290,-2.54435691,-45.09240541,4,PH04B005,59,U
2383694,-2.5436548,-45.09307693,4,PH04B005,71,U
2426017,-2.540818504058,-45.094552226365,4,PH04B005,48,U
2466142,-2.540853379591,-45.094554918862,4,PH04B005,28,U
288083,-2.5357045,-45.0974971,4,PH04B001,35,U
288084,-2.5357401,-45.0975355,4,PH04B001,32,U
288085,-2.5358377,-45.0975549,4,PH04B001,24,U
288086,-2.5357843,-45.0976061,4,PH04B001,22,U
288087,-2.5358193,-45.0976754,4,PH04B001,18,U
288088,-2.5358623,-45.0977681,4,PH04B001,22,U
288089,-2.5359608,-45.0977313,4,PH04B001,34,U
288090,-2.5358603,-45.0978021,4,PH04B001,49,U
288091,-2.535924116667,-45.09788968,4,PH04B001,23,U
288092,-2.5359393,-45.0979279,4,PH04B001,29,U
288093,-2.5360509,-45.0979213,4,PH04B001,25,U
288094,-2.536003,-45.098032,4,PH04B001,48,U
288095,-2.5360307,-45.0980794,4,PH04B001,23,U
288096,-2.536125406667,-45.098026383333,4,PH04B001,34,U
288097,-2.5361418,-45.0980846,4,PH04B001,45,U
288098,-2.5360576,-45.0981338,4,PH04B001,31,U
288099,-2.5361583,-45.098144,4,PH04B001,27,U
288100,-2.536109736667,-45.098266153333,4,PH04B001,38,U
288101,-2.5362121,-45.0982024,4,PH04B001,54,U
288102,-2.5362406,-45.0982461,4,PH04B001,34,U
288103,-2.5361462,-45.098317,4,PH04B001,35,U
288104,-2.5362096,-45.0984289,4,PH04B001,22,U
288521,-2.5363332,-45.0983725,4,PH04B001,42,U
288522,-2.5363582,-45.0984102,4,PH04B001,28,U
288523,-2.536231,-45.0984778,4,PH04B001,19,U
288524,-2.5362509,-45.0985062,4,PH04B001,41,U
288525,-2.536371,-45.0984529,4,PH04B001,19,U
288526,-2.5363848,-45.0985038,4,PH04B001,66,U
288527,-2.5362995,-45.0985908,4,PH04B001,251,U
288528,-2.5363378,-45.098643,4,PH04B001,17,U
288529,-2.5364181,-45.0985999,4,PH04B001,63,U
288530,-2.536443,-45.0986446,4,PH04B001,25,U
288531,-2.5363543,-45.0986763,4,PH04B001,16,U
288532,-2.5363775,-45.0987261,4,PH04B001,25,U
288533,-2.5364907,-45.0987258,4,PH04B001,24,U
288534,-2.5364065,-45.0987608,4,PH04B001,14,U
288535,-2.5364084,-45.0987719,4,PH04B001,18,U
288536,-2.5364891,-45.0987346,4,PH04B001,19,U
288537,-2.5364329,-45.0988221,4,PH04B001,49,U
289373,-2.5351795,-45.0975525,4,PH04B001,18,U
289374,-2.5352304,-45.0976689,4,PH04B001,14,U
289375,-2.5352354,-45.0976817,4,PH04B001,27,U
289376,-2.5352868,-45.0977345,4,PH04B001,15,U
289377,-2.5353307,-45.0978344,4,PH04B001,13,U
289378,-2.5353555,-45.0978831,4,PH04B001,14,U
289379,-2.5354255,-45.0979999,4,PH04B001,24,U
289380,-2.5354872,-45.0981202,4,PH04B001,15,U
289381,-2.5354879,-45.0981265,4,PH04B001,27,U
289382,-2.5355089,-45.0981726,4,PH04B001,30,U
289383,-2.5355783,-45.0982756,4,PH04B001,17,U
289384,-2.5355992,-45.0983364,4,PH04B001,29,U
289385,-2.5357123,-45.0984016,4,PH04B001,18,U
289386,-2.535770703333,-45.098376953333,4,PH04B001,29,U
289388,-2.5358401,-45.098339,4,PH04B001,68,U
289809,-2.5356948,-45.0983544,4,PH04B001,24,U
289810,-2.5356427,-45.0982797,4,PH04B001,24,U
289811,-2.535585346667,-45.098193623333,4,PH04B001,19,U
289812,-2.53549926,-45.098066493333,4,PH04B001,26,U
289813,-2.5354482,-45.0979859,4,PH04B001,22,U
289814,-2.5354338,-45.0979273,4,PH04B001,26,U
289815,-2.5354093,-45.0978963,4,PH04B001,44,U
289816,-2.5353129,-45.0976881,4,PH04B001,38,U
289817,-2.5354145,-45.0976443,4,PH04B001,19,U
289818,-2.5354233,-45.0976308,4,PH04B001,21,U
289819,-2.5354689,-45.0976027,4,PH04B001,19,U
289820,-2.535563873333,-45.097547596667,4,PH04B001,18,U
289822,-2.5354892,-45.0975338,4,PH04B001,14,U
289823,-2.5352346,-45.0975883,4,PH04B001,21,U
289824,-2.5352054,-45.0975248,4,PH04B001,45,U
291099,-2.535685,-45.0989211,4,PH04B001,41,U
291100,-2.5358291,-45.0989887,4,PH04B001,55,U
291101,-2.5358078,-45.0989122,4,PH04B001,32,U
291102,-2.535754,-45.098897,4,PH04B001,35,U
291103,-2.5357534,-45.0988612,4,PH04B001,24,U
291104,-2.5356423,-45.0988605,4,PH04B001,27,U
291105,-2.5357407,-45.0987661,4,PH04B001,22,U
291106,-2.5356954,-45.0987678,4,PH04B001,15,U
291107,-2.5356693,-45.0987455,4,PH04B001,22,U
291108,-2.5355809,-45.09875331,4,PH04B001,26,U
291109,-2.5356682,-45.0986436,4,PH04B001,25,U
291110,-2.535533977632,-45.098669297632,4,PH04B001,191,U
291111,-2.5352314,-45.0987235,4,PH04B001,53,U
291112,-2.535195,-45.0987365,4,PH04B001,19,U
291113,-2.535166,-45.0987587,4,PH04B001,41,U
291114,-2.5353228,-45.0983253,4,PH04B001,11,U
291115,-2.5353632,-45.0982588,4,PH04B001,35,U
291116,-2.535275,-45.0982473,4,PH04B001,44,U
291117,-2.535221145053,-45.098172883942,4,PH04B001,82,U
291118,-2.5352969,-45.0981484,4,PH04B001,34,U
291498,-2.5346019,-45.098268,4,PH04B001,29,U
291499,-2.5346173,-45.0982853,4,PH04B001,40,U
291500,-2.5345336,-45.0983678,4,PH04B001,76,U
291501,-2.53471,-45.0984373,4,PH04B001,27,U
291502,-2.5347889,-45.0985938,4,PH04B001,39,U
291503,-2.5348308,-45.0986605,4,PH04B001,34,U
291504,-2.5348446,-45.098692,4,PH04B001,21,U
291505,-2.5347875,-45.0987789,4,PH04B001,85,U
291506,-2.5350062,-45.0989385,4,PH04B001,62,U
291507,-2.5348884,-45.0990329,4,PH04B001,71,U
291508,-2.5349876,-45.099164,4,PH04B001,42,U
291536,-2.5352194,-45.0981602,4,PH04B001,40,U
291537,-2.5351781,-45.0980837,4,PH04B001,39,U
291538,-2.5351129,-45.098017,4,PH04B001,17,U
291539,-2.535075,-45.0979414,4,PH04B001,19,U
291540,-2.5350615,-45.0978774,4,PH04B001,16,U
291541,-2.5350344,-45.0978129,4,PH04B001,34,U
291542,-2.5347985,-45.0979167,4,PH04B001,18,U
291543,-2.5348509,-45.097618,4,PH04B001,25,U
291746,-2.5395913,-45.0980561,4,PH04B001,34,U
291747,-2.5392142,-45.0976029,4,PH04B001,56,U
291752,-2.539205233333,-45.097336783333,4,PH04B001,28,U
291753,-2.53908023,-45.09729859,4,PH04B001,52,U
291754,-2.5388662,-45.09695138,4,PH04B001,57,U
291755,-2.53863,-45.0963481,4,PH04B001,43,U
291756,-2.5385772,-45.0963414,4,PH04B001,90,U
291757,-2.5386177,-45.0967038,4,PH04B001,24,U
291758,-2.5388482,-45.0965293,4,PH04B001,25,U
292197,-2.53838763,-45.096225186667,4,PH04B001,45,U
292198,-2.5384022,-45.0962185,4,PH04B001,41,U
292199,-2.5388378,-45.0959564,4,PH04B001,31,U
293908,-2.5368272,-45.0979823,4,PH04B001,34,U
293909,-2.5367384,-45.0978658,4,PH04B001,14,U
293910,-2.5367026,-45.0977693,4,PH04B001,110,U
293911,-2.5366686,-45.0977097,4,PH04B001,17,U
293912,-2.5366176,-45.0976404,4,PH04B001,27,U
293913,-2.5365724,-45.0975632,4,PH04B001,29,U
1034064,-2.5390753,-45.0976192,4,PH04B001,27,U
1034514,-2.5355955,-45.098786,4,PH04B001,17,U
1034515,-2.5353577,-45.0983781,4,PH04B001,23,U
1034517,-2.535202233333,-45.097612373333,4,PH04B001,32,U
1034518,-2.5353807,-45.0979403,4,PH04B001,15,U
1034939,-2.53583,-45.097724,4,PH04B001,17,U
1034940,-2.5364683,-45.0986382,4,PH04B001,41,U
1034942,-2.5388337,-45.0959564,4,PH04B001,48,U
1081215,-2.538953,-45.0970545,4,PH04B001,25,U
1082672,-2.5351743,-45.0986938,4,PH04B001,38,U
1088962,-2.5393131,-45.0975576,4,PH04B001,41,U
1102577,-2.5395889,-45.0980625,4,PH04B001,24,U
1103408,-2.5359565,-45.0977331,4,PH04B001,27,U
1106361,-2.5367866,-45.0979031,4,PH04B001,27,U
1106976,-2.5366682,-45.0977895,4,PH04B001,52,U
1113991,-2.539233,-45.0975957,4,PH04B001,27,U
1120633,-2.5389108,-45.0969792,4,PH04B001,50,U
1121550,-2.5387171,-45.0966521,4,PH04B001,28,U
1123453,-2.5389725,-45.096453,4,PH04B001,30,U
1123690,-2.5386865,-45.0964442,4,PH04B001,65,U
1144444,-2.5385413,-45.0967496,4,PH04B001,29,U
1172251,-2.535568,-45.0981368,4,PH04B001,127,U
1194401,-2.5403038,-45.0959211,4,PH04B001,314,U
1197445,-2.5356418,-45.09891,4,PH04B001,21,U
1201774,-2.5401208,-45.0960753,4,PH04B001,35,U
1201778,-2.5402614,-45.095907,4,PH04B001,24,U
1201787,-2.5399859,-45.0960783,4,PH04B001,48,U
1201794,-2.539489,-45.0959747,4,PH04B001,48,U
1201797,-2.5392468,-45.0961581,4,PH04B001,26,U
1203911,-2.5402227,-45.096384,4,PH04B001,18,U
1204948,-2.5395747,-45.0959671,4,PH04B001,25,U
1204951,-2.5403853,-45.0965542,4,PH04B001,199,U
1204953,-2.5402666,-45.095906,4,PH04B001,23,U
1206638,-2.539188,-45.0961874,4,PH04B001,29,U
1206639,-2.5391543,-45.0962241,4,PH04B001,24,U
1206641,-2.5390277,-45.0963347,4,PH04B001,24,U
1206643,-2.5390221,-45.0963376,4,PH04B001,21,U
1206646,-2.5389816,-45.096373,4,PH04B001,39,U
1206649,-2.5395696,-45.0974002,4,PH04B001,45,U
1206650,-2.5396862,-45.0973746,4,PH04B001,30,U
1206652,-2.539755,-45.0975658,4,PH04B001,51,U
1206653,-2.5398035,-45.0975543,4,PH04B001,37,U
1206654,-2.5399224,-45.0977364,4,PH04B001,71,U
1206658,-2.5399025,-45.0978193,4,PH04B001,55,U
288276,-2.5298148,-45.0966674,5,PH05B002,36,U
288277,-2.5297422,-45.0965356,5,PH05B002,26,U
288278,-2.5296802,-45.0964988,5,PH05B002,18,U
288279,-2.5296931,-45.0964921,5,PH05B002,25,U
288280,-2.5296014,-45.0963741,5,PH05B002,19,U
288281,-2.5295367,-45.0962972,5,PH05B002,27,U
289616,-2.5289056,-45.0997125,5,PH05B002,75,U
289617,-2.5289629,-45.0999156,5,PH05B002,81,U
289618,-2.5288602,-45.0998952,5,PH05B002,45,U
289619,-2.528912,-45.09997,5,PH05B002,54,U
289620,-2.52883,-45.1000028,5,PH05B002,35,U
289621,-2.5288646,-45.1000941,5,PH05B002,24,U
289626,-2.5291538,-45.1003881,5,PH05B002,19,U
289627,-2.5292896,-45.1004078,5,PH05B002,14,U
289628,-2.5293199,-45.1003931,5,PH05B002,50,U
314457,-2.5332864,-45.1005002,5,PH05B001,76,U
314458,-2.5331672,-45.1004768,5,PH05B001,45,U
314459,-2.532976,-45.1005462,5,PH05B001,36,U
316117,-2.532146,-45.0980052,5,PH05B001,27,U
316118,-2.5320387,-45.0979533,5,PH05B001,23,U
316119,-2.532059,-45.0980536,5,PH05B001,27,U
316120,-2.5321098,-45.0981131,5,PH05B001,43,U
316121,-2.53211884,-45.098138226667,5,PH05B001,85,U
316122,-2.5321183,-45.0981947,5,PH05B001,68,U
316123,-2.532135,-45.0983891,5,PH05B001,43,U
316124,-2.5321166,-45.0984761,5,PH05B001,43,U
316125,-2.532108073333,-45.098748626667,5,PH05B001,26,U
316126,-2.5321342,-45.0987286,5,PH05B001,26,U
316127,-2.5321338,-45.0987485,5,PH05B001,61,U
316128,-2.5321479,-45.099086,5,PH05B001,243,U
316129,-2.5321538,-45.0990976,5,PH05B001,42,U
316130,-2.53214,-45.0991613,5,PH05B001,81,U
316131,-2.5321365,-45.0993301,5,PH05B001,122,U
316132,-2.5321671,-45.0992389,5,PH05B001,51,U
316133,-2.5320604,-45.0994344,5,PH05B001,61,U
316134,-2.5321485,-45.0998158,5,PH05B001,42,U
316135,-2.5321407,-45.099989,5,PH05B001,29,U
316136,-2.5321402,-45.1000753,5,PH05B001,32,U
998087,-2.5333144,-45.0976604,5,PH05B001,70,U
998513,-2.532769529565,-45.098095929591,5,PH05B001,51,U
998514,-2.5325835,-45.0981934,5,PH05B001,301,U
998515,-2.532418,-45.09833775,5,PH05B001,54,U
1034072,-2.5333518,-45.0974272,5,PH05B001,391,U
1034503,-2.5321282,-45.0992076,5,PH05B001,48,U
1034504,-2.5321478,-45.1001781,5,PH05B001,34,U
1034509,-2.5341887,-45.0989264,5,PH05B001,14,U
1034510,-2.5342144,-45.0977824,5,PH05B001,63,U
1034948,-2.5315258,-45.098555555,5,PH05B001,21,U
1073132,-2.5322619,-45.0993096,5,PH05B001,38,U
1112057,-2.5314873,-45.0970468,5,PH05B001,30,U
1113058,-2.5318863,-45.0977432,5,PH05B001,118,U
1119060,-2.53311025,-45.09788953,5,PH05B001,106,U
1131641,-2.5335816,-45.0975212,5,PH05B001,26,U
1158275,-2.53222238,-45.098640346667,5,PH05B001,31,U
1161096,-2.53390702,-45.099418516667,5,PH05B001,54,U
1174097,-2.5341812,-45.098881,5,PH05B001,30,U
1182792,-2.531702585288,-45.097210473726,5,PH05B001,40,U
1194992,-2.5321376,-45.0994796,5,PH05B001,58,U
1197949,-2.5339146,-45.0986912,5,PH05B001,77,U
1211209,-2.5322672,-45.0992823,5,PH05B001,149,U
1233240,-2.5322642,-45.0992005,5,PH05B001,95,U
1237584,-2.5325333,-45.0970654,5,PH05B001,43,U
1254594,-2.5321421,-45.0982655,5,PH05B001,144,U
1269287,-2.5343307,-45.0980062,5,PH05B001,94,U
1282135,-2.5318345,-45.1004901,5,PH05B001,22,U
1299795,-2.5321423,-45.0983401,5,PH05B001,26,U
1302433,-2.5315042,-45.09865,5,PH05B001,21,U
1320495,-2.53213099,-45.098242643333,5,PH05B001,27,U
1324369,-2.5322445,-45.0985467,5,PH05B001,245,U
1331069,-2.5340714,-45.0993155,5,PH05B001,21,U
1331077,-2.5341238,-45.0989651,5,PH05B001,36,U
1336044,-2.5312089,-45.1004679,5,PH05B001,69,U
1337434,-2.5318246,-45.0976191,5,PH05B001,54,U
1339888,-2.5321284,-45.0994744,5,PH05B001,30,U
1367218,-2.532269,-45.0993162,5,PH05B001,78,U
1367223,-2.5322597,-45.099325,5,PH05B001,25,U
1374320,-2.5322655,-45.1001667,5,PH05B001,19,U
1387591,-2.5341557,-45.0988492,5,PH05B001,39,U
1404354,-2.5319048,-45.097747,5,PH05B001,72,U
1415616,-2.5322423,-45.0985508,5,PH05B001,62,U
1432302,-2.5321382,-45.0991547,5,PH05B001,80,U
1551765,-2.5342019,-45.0982853,5,PH05B001,59,U
1567153,-2.5321354,-45.0988162,5,PH05B001,85,U
1569112,-2.5339884,-45.0994434,5,PH05B001,40,U
1577490,-2.5322619,-45.1000563,5,PH05B001,16,U
1592614,-2.5321302,-45.0985967,5,PH05B001,24,U
1631697,-2.5344586,-45.0982038,5,PH05B001,86,U
1634783,-2.5344816,-45.098241,5,PH05B001,58,U
1641818,-2.5322535,-45.0986006,5,PH05B001,17,U
1646061,-2.5320417,-45.0979967,5,PH05B001,41,U
1670023,-2.5321415,-45.0983413,5,PH05B001,45,U
1676897,-2.5342745,-45.098246,5,PH05B001,23,U
1701269,-2.5327172,-45.0975421,5,PH05B001,43,U
1717531,-2.5322643,-45.1000673,5,PH05B001,53,U
1725982,-2.5320977,-45.0980938,5,PH05B001,40,U
1739126,-2.5330877,-45.0984339,5,PH05B001,38,U
1758453,-2.5329881,-45.0982555,5,PH05B001,63,U
1815884,-2.533061866667,-45.09838254,5,PH05B001,60,U
1830696,-2.532138641579,-45.099009888947,5,PH05B001,69,U
1845409,-2.5328135,-45.0983308,5,PH05B001,39,U
1882522,-2.531186,-45.1002058,5,PH05B001,43,U
1886409,-2.5318007,-45.09733,5,PH05B001,281,U
1899210,-2.5330774,-45.0984375,5,PH05B001,36,U
1919838,-2.5325459,-45.0972892,5,PH05B001,19,U
1925637,-2.5314015,-45.0986789,5,PH05B001,16,U
1970135,-2.5345036,-45.0991086,5,PH05B001,84,U
1997925,-2.5338399,-45.0996057,5,PH05B001,37,U
2027523,-2.5317835,-45.1004597,5,PH05B001,29,U
2032899,-2.53235435,-45.09809976,5,PH05B001,36,U
2033957,-2.5319844,-45.0984715,5,PH05B001,153,U
2041986,-2.5322666,-45.0987342,5,PH05B001,55,U
2049314,-2.534002935,-45.09945176,5,PH05B001,27,U
2055861,-2.5342828,-45.0990484,5,PH05B001,110,U
2061150,-2.533935,-45.0998456,5,PH05B001,41,U
2061156,-2.5324393,-45.0982971,5,PH05B001,43,U
2080517,-2.5321124,-45.0983186,5,PH05B001,133,U
2088446,-2.5344257,-45.0995017,5,PH05B001,31,U
2094182,-2.5315897,-45.0972281,5,PH05B001,19,U
